request_id,model_name,latency_ms,device_model,app_version,crash_log,user_feedback,device_temperature,battery_percentage,run_id
1765793380755,fastvlm_7b_stage3,22806,iphone 17 pro max,1.0,,,2,60,1
1765793410728,fastvlm_7b_stage3,22810,iphone 17 pro max,1.0,,,2,60,1
1765793440766,fastvlm_7b_stage3,22878,iphone 17 pro max,1.0,,,2,60,1
1765793470778,fastvlm_7b_stage3,22837,iphone 17 pro max,1.0,,,2,60,1
1765793500773,fastvlm_7b_stage3,22830,iphone 17 pro max,1.0,,,2,60,1
1765793530817,fastvlm_7b_stage3,22870,iphone 17 pro max,1.0,,,2,60,1
1765793560842,fastvlm_7b_stage3,22844,iphone 17 pro max,1.0,,,2,60,1
1765793590902,fastvlm_7b_stage3,22883,iphone 17 pro max,1.0,,,2,60,1
1765793620965,fastvlm_7b_stage3,22877,iphone 17 pro max,1.0,,,2,60,1
1765793654936,fastvlm_7b_stage3,22878,iphone 17 pro max,1.0,,,2,60,1
1765793685063,fastvlm_7b_stage3,22920,iphone 17 pro max,1.0,,,2,60,1
1765793715167,fastvlm_7b_stage3,22887,iphone 17 pro max,1.0,,,2,60,1
1765793745216,fastvlm_7b_stage3,22692,iphone 17 pro max,1.0,,,2,60,1
1765793775384,fastvlm_7b_stage3,22931,iphone 17 pro max,1.0,,,2,60,1
1765793805477,fastvlm_7b_stage3,22868,iphone 17 pro max,1.0,,,2,60,1
1765793835685,fastvlm_7b_stage3,22976,iphone 17 pro max,1.0,,,2,60,1
1765793865862,fastvlm_7b_stage3,22951,iphone 17 pro max,1.0,,,2,60,1
1765793896130,fastvlm_7b_stage3,23015,iphone 17 pro max,1.0,,,2,60,1
1765793926250,fastvlm_7b_stage3,22881,iphone 17 pro max,1.0,,,2,60,1
1765793956385,fastvlm_7b_stage3,22930,iphone 17 pro max,1.0,,,2,60,1
1765793986601,fastvlm_7b_stage3,22995,iphone 17 pro max,1.0,,,2,60,1
1765794016825,fastvlm_7b_stage3,22945,iphone 17 pro max,1.0,,,2,60,1
1765794047142,fastvlm_7b_stage3,23079,iphone 17 pro max,1.0,,,2,60,1
1765794077857,fastvlm_7b_stage3,23222,iphone 17 pro max,1.0,,,2,60,1
1765794105429,fastvlm_7b_stage3,21030,iphone 17 pro max,1.0,,,2,60,1
1765794132511,fastvlm_7b_stage3,20739,iphone 17 pro max,1.0,,,2,60,1
1765794159643,fastvlm_7b_stage3,20867,iphone 17 pro max,1.0,,,2,60,1
1765794186512,fastvlm_7b_stage3,20584,iphone 17 pro max,1.0,,,2,60,1
1765794213134,fastvlm_7b_stage3,20370,iphone 17 pro max,1.0,,,2,55,1
1765794239618,fastvlm_7b_stage3,20334,iphone 17 pro max,1.0,,,2,55,1
